SAL_avg,CellID,Date
31.98442078,583,2012/2/12
31.96414789,583,2012/2/13
31.85984675,583,2012/2/14
32.00397714,583,2012/2/15
32.33820597,583,2012/2/16
32.29802386,583,2012/2/17
32.24990018,583,2012/2/18
32.2559948,583,2012/2/19
32.25838089,583,2012/2/20
31.88950411,583,2012/2/21
31.73816331,583,2012/2/22
31.82708708,583,2012/2/23
31.92236678,583,2012/2/24
31.99100526,583,2012/2/25
32.14918454,583,2012/2/26
32.23873838,583,2012/2/27
32.3294487,583,2012/2/28
32.54956118,583,2012/2/29
32.54493586,583,2012/3/1
32.52506129,583,2012/3/2
32.50675138,583,2012/3/3
32.450339,583,2012/3/4
32.47115644,583,2012/3/5
32.46831322,583,2012/3/6
32.41720835,583,2012/3/7
32.40546544,583,2012/3/8
32.44607862,583,2012/3/9
32.43648847,583,2012/3/10
32.36272748,583,2012/3/11
32.20077133,583,2012/3/12
32.13650322,583,2012/3/13
32.17085012,583,2012/3/14
32.26458613,583,2012/3/15
32.32862536,583,2012/3/16
32.40125084,583,2012/3/17
32.44773102,583,2012/3/18
32.42678134,583,2012/3/19
32.37630717,583,2012/3/20
32.37095896,583,2012/3/21
32.39227359,583,2012/3/22
32.41776784,583,2012/3/23
32.44067891,583,2012/3/24
32.43304698,583,2012/3/25
32.42252159,583,2012/3/26
32.41008759,583,2012/3/27
32.32204119,583,2012/3/28
32.3509477,583,2012/3/29
32.37035116,583,2012/3/30
32.34559568,583,2012/3/31
32.29403114,583,2012/4/1
32.25880241,583,2012/4/2
32.19814809,583,2012/4/3
32.1687355,583,2012/4/4
32.17147573,583,2012/4/5
32.16442744,583,2012/4/6
32.05132802,583,2012/4/7
31.97915268,583,2012/4/8
32.06270027,583,2012/4/9
32.15858459,583,2012/4/10
32.26868121,583,2012/4/11
32.29394213,583,2012/4/12
32.29931068,583,2012/4/13
32.3096288,583,2012/4/14
32.35268021,583,2012/4/15
32.3478508,583,2012/4/16
32.3460242,583,2012/4/17
32.35614077,583,2012/4/18
32.37058894,583,2012/4/19
32.37609291,583,2012/4/20
32.3175621,583,2012/4/21
32.27271016,583,2012/4/22
32.31311289,583,2012/4/23
32.31426112,583,2012/4/24
32.29390526,583,2012/4/25
32.3243777,583,2012/4/26
32.4234848,583,2012/4/27
32.44224866,583,2012/4/28
32.40268898,583,2012/4/29
32.30163701,583,2012/4/30
32.22542254,583,2012/5/1
32.2121067,583,2012/5/2
32.22557195,583,2012/5/3
32.22093264,583,2012/5/4
32.21396383,583,2012/5/5
32.202823,583,2012/5/6
32.16493734,583,2012/5/7
32.12071737,583,2012/5/8
32.11326154,583,2012/5/9
32.15535545,583,2012/5/10
32.14217122,583,2012/5/11
32.12084579,583,2012/5/12
32.18678792,583,2012/5/13
32.27410507,583,2012/5/14
32.36238734,583,2012/5/15
32.42172368,583,2012/5/16
32.44595528,583,2012/5/17
32.41523552,583,2012/5/18
32.37161827,583,2012/5/19
32.50787671,583,2012/5/20
32.62550545,583,2012/5/21
32.59596507,583,2012/5/22
32.67959658,583,2012/5/23
32.6575826,583,2012/5/24
32.65508397,583,2012/5/25
32.62614059,583,2012/5/26
32.60354678,583,2012/5/27
32.61852201,583,2012/5/28
32.66274579,583,2012/5/29
32.65002314,583,2012/5/30
32.58708509,583,2012/5/31
32.53525734,583,2012/6/1
32.41872978,583,2012/6/2
32.29197184,583,2012/6/3
32.35913086,583,2012/6/4
32.32763863,583,2012/6/5
32.14897792,583,2012/6/6
32.07487679,583,2012/6/7
32.08322716,583,2012/6/8
32.04511261,583,2012/6/9
31.93674374,583,2012/6/10
31.85085964,583,2012/6/11
31.79819552,583,2012/6/12
31.75955009,583,2012/6/13
31.75148519,583,2012/6/14
31.75512981,583,2012/6/15
31.7585783,583,2012/6/16
31.81644599,583,2012/6/17
31.76986472,583,2012/6/18
31.83082072,583,2012/6/19
31.82316303,583,2012/6/20
31.85064793,583,2012/6/21
31.90153853,583,2012/6/22
31.94393349,583,2012/6/23
31.98488681,583,2012/6/24
32.00754992,583,2012/6/25
32.03689893,583,2012/6/26
32.05553945,583,2012/6/27
32.05279223,583,2012/6/28
32.05532773,583,2012/6/29
32.07547887,583,2012/6/30
32.05003866,583,2012/7/1
32.02906926,583,2012/7/2
32.01678721,583,2012/7/3
31.98288155,583,2012/7/4
31.97694238,583,2012/7/5
31.97039509,583,2012/7/6
31.97378635,583,2012/7/7
31.96902212,583,2012/7/8
31.97308032,583,2012/7/9
31.99521732,583,2012/7/10
31.97899723,583,2012/7/11
31.92053477,583,2012/7/12
31.87228998,583,2012/7/13
31.83006128,583,2012/7/14
31.80400594,583,2012/7/15
31.83122253,583,2012/7/16
31.8710165,583,2012/7/17
31.91868591,583,2012/7/18
31.95005957,583,2012/7/19
31.97175439,583,2012/7/20
31.99096457,583,2012/7/21
31.99998411,583,2012/7/22
31.97384866,583,2012/7/23
31.93469938,583,2012/7/24
31.90953922,583,2012/7/25
31.91250738,583,2012/7/26
31.90087859,583,2012/7/27
31.893809,583,2012/7/28
31.88578924,583,2012/7/29
31.88097477,583,2012/7/30
31.84365336,583,2012/7/31
31.78775056,583,2012/8/1
31.74945577,583,2012/8/2
31.75379276,583,2012/8/3
31.77218342,583,2012/8/4
31.7668794,583,2012/8/5
31.76151594,583,2012/8/6
31.77440039,583,2012/8/7
31.79825751,583,2012/8/8
31.82513428,583,2012/8/9
31.84033966,583,2012/8/10
31.87224865,583,2012/8/11
31.97195625,583,2012/8/12
32.08527311,583,2012/8/13
32.0826149,583,2012/8/14
32.04436366,583,2012/8/15
32.04196866,583,2012/8/16
32.03706805,583,2012/8/17
32.00691827,583,2012/8/18
31.99775791,583,2012/8/19
31.97531287,583,2012/8/20
31.94939963,583,2012/8/21
31.92319107,583,2012/8/22
31.90668488,583,2012/8/23
31.88954067,583,2012/8/24
31.860919,583,2012/8/25
31.85580667,583,2012/8/26
31.88058694,583,2012/8/27
31.90281741,583,2012/8/28
31.91106033,583,2012/8/29
31.94156679,583,2012/8/30
31.99729347,583,2012/8/31
32.05061976,583,2012/9/1
32.09918213,583,2012/9/2
32.15914663,583,2012/9/3
32.21081479,583,2012/9/4
32.24938329,583,2012/9/5
32.30603854,583,2012/9/6
32.40211042,583,2012/9/7
32.47678121,583,2012/9/8
32.50906626,583,2012/9/9
32.55227216,583,2012/9/10
32.43405787,583,2012/9/11
32.31043498,583,2012/9/12
32.2983799,583,2012/9/13
32.29293378,583,2012/9/14
32.29874865,583,2012/9/15
32.31997108,583,2012/9/16
32.28990428,583,2012/9/17
32.2890714,583,2012/9/18
32.31497065,583,2012/9/19
32.38517698,583,2012/9/20
32.36045202,583,2012/9/21
32.349617,583,2012/9/22
32.3966732,583,2012/9/23
32.43767103,583,2012/9/24
32.43749746,583,2012/9/25
32.43596458,583,2012/9/26
32.45101929,583,2012/9/27
32.45519193,583,2012/9/28
32.42584165,583,2012/9/29
32.41211319,583,2012/9/30
32.39675077,583,2012/10/1
32.41462962,583,2012/10/2
32.39764913,583,2012/10/3
32.44685173,583,2012/10/4
32.4791762,583,2012/10/5
32.52371597,583,2012/10/6
32.55622482,583,2012/10/7
32.504179,583,2012/10/8
32.39543533,583,2012/10/9
32.17015902,583,2012/10/10
32.06879425,583,2012/10/11
32.06586266,583,2012/10/12
32.20157687,583,2012/10/13
32.35177485,583,2012/10/14
32.24537913,583,2012/10/15
32.19100889,583,2012/10/16
32.17767652,583,2012/10/17
32.06888262,583,2012/10/18
31.98052661,583,2012/10/19
31.903965,583,2012/10/20
31.8563776,583,2012/10/21
31.82254918,583,2012/10/22
31.80488873,583,2012/10/23
31.87120215,583,2012/10/24
32.00288995,583,2012/10/25
32.14556249,583,2012/10/26
32.1938769,583,2012/10/27
32.05549177,583,2012/10/28
31.84815184,583,2012/10/29
31.90266482,583,2012/10/30
32.03114033,583,2012/10/31
32.17608261,583,2012/11/1
32.3350296,583,2012/11/2
32.39982923,583,2012/11/3
32.46750577,583,2012/11/4
32.36703173,583,2012/11/5
32.62602488,583,2012/11/6
32.72073046,583,2012/11/7
32.50032298,583,2012/11/8
32.27959633,583,2012/11/9
32.29292234,583,2012/11/10
32.3831056,583,2012/11/11
32.39692116,583,2012/11/12
32.33479945,583,2012/11/13
32.20274925,583,2012/11/14
32.47743607,584,2012/1/1
32.5335865,584,2012/1/2
32.57858785,584,2012/1/3
32.51839511,584,2012/1/4
32.19869804,584,2012/1/5
31.68108145,584,2012/1/6
31.80382315,584,2012/1/7
31.96280352,584,2012/1/8
32.06139437,584,2012/1/9
32.09740702,584,2012/1/10
32.10670408,584,2012/1/11
32.07460149,584,2012/1/12
32.00733566,584,2012/1/13
32.05729675,584,2012/1/14
32.05169868,584,2012/1/15
32.04742495,584,2012/1/16
32.048165,584,2012/1/17
32.01600679,584,2012/1/18
31.93607044,584,2012/1/19
31.91666285,584,2012/1/20
31.8066136,584,2012/1/21
31.71185398,584,2012/1/22
31.7125028,584,2012/1/23
31.75215054,584,2012/1/24
31.76961931,584,2012/1/25
31.7507871,584,2012/1/26
31.77449512,584,2012/1/27
31.83105691,584,2012/1/28
31.84814517,584,2012/1/29
31.82627074,584,2012/1/30
31.8066651,584,2012/1/31
31.71769492,584,2012/2/1
31.61307589,584,2012/2/2
31.58199978,584,2012/2/3
31.59830252,584,2012/2/4
31.59676234,584,2012/2/5
31.6274608,584,2012/2/6
31.68597698,584,2012/2/7
31.71319389,584,2012/2/8
31.7691075,584,2012/2/9
31.71387959,584,2012/2/10
31.68712076,584,2012/2/11
31.70040385,584,2012/2/12
31.78393396,584,2012/2/13
31.87831084,584,2012/2/14
32.27822431,584,2012/2/15
32.32141368,584,2012/2/16
32.21472104,584,2012/2/17
32.21584066,584,2012/2/18
32.30684789,584,2012/2/19
32.30567169,584,2012/2/20
31.98283323,584,2012/2/21
31.87955062,584,2012/2/22
31.92977556,584,2012/2/23
31.9170723,584,2012/2/24
31.96827443,584,2012/2/25
32.17588679,584,2012/2/26
32.26262983,584,2012/2/27
32.54848289,584,2012/2/28
32.72205798,584,2012/2/29
32.61402194,584,2012/3/1
32.5394853,584,2012/3/2
32.45093155,584,2012/3/3
32.38943672,584,2012/3/4
32.4159228,584,2012/3/5
32.42764664,584,2012/3/6
32.44054095,584,2012/3/7
32.37995529,584,2012/3/8
32.27970823,584,2012/3/9
32.19920603,584,2012/3/10
32.18337568,584,2012/3/11
32.1575648,584,2012/3/12
32.27373505,584,2012/3/13
32.40306155,584,2012/3/14
32.5185922,584,2012/3/15
32.56301308,584,2012/3/16
32.60149256,584,2012/3/17
32.63290342,584,2012/3/18
32.62893295,584,2012/3/19
32.60673078,584,2012/3/20
32.59125264,584,2012/3/21
32.58195432,584,2012/3/22
32.57824898,584,2012/3/23
32.56981023,584,2012/3/24
32.54954529,584,2012/3/25
32.50331116,584,2012/3/26
32.48187447,584,2012/3/27
32.47329903,584,2012/3/28
32.41461054,584,2012/3/29
32.34393756,584,2012/3/30
32.28353182,584,2012/3/31
32.26197052,584,2012/4/1
32.25477664,584,2012/4/2
32.2490654,584,2012/4/3
32.19615046,584,2012/4/4
32.19175593,584,2012/4/5
32.16091601,584,2012/4/6
32.09136709,584,2012/4/7
32.06128947,584,2012/4/8
32.05654526,584,2012/4/9
32.07036082,584,2012/4/10
32.09294573,584,2012/4/11
32.19358381,584,2012/4/12
32.26489576,584,2012/4/13
32.31566238,584,2012/4/14
32.33551534,584,2012/4/15
32.29830106,584,2012/4/16
32.29392306,584,2012/4/17
32.28757604,584,2012/4/18
32.29246902,584,2012/4/19
32.30914625,584,2012/4/20
32.35986455,584,2012/4/21
32.40736516,584,2012/4/22
32.36532338,584,2012/4/23
32.36949158,584,2012/4/24
32.37192218,584,2012/4/25
32.31863149,584,2012/4/26
32.27626355,584,2012/4/27
32.26559448,584,2012/4/28
32.26095454,584,2012/4/29
32.2591095,584,2012/4/30
32.27295367,584,2012/5/1
32.37375069,584,2012/5/2
32.4603138,584,2012/5/3
32.49449603,584,2012/5/4
32.50308673,584,2012/5/5
32.48517799,584,2012/5/6
32.43172264,584,2012/5/7
32.36650658,584,2012/5/8
32.39508947,584,2012/5/9
32.47319285,584,2012/5/10
32.45691617,584,2012/5/11
32.4234937,584,2012/5/12
32.5001545,584,2012/5/13
32.59259669,584,2012/5/14
32.63614782,584,2012/5/15
32.63235219,584,2012/5/16
32.62411944,584,2012/5/17
32.6022714,584,2012/5/18
32.50906626,584,2012/5/19
32.3177522,584,2012/5/20
32.30695597,584,2012/5/21
32.32765897,584,2012/5/22
32.52373823,584,2012/5/23
32.69148,584,2012/5/24
32.77280553,584,2012/5/25
32.79159419,584,2012/5/26
32.77257792,584,2012/5/27
32.73778089,584,2012/5/28
32.70610746,584,2012/5/29
32.63263003,584,2012/5/30
32.42577553,584,2012/5/31
32.25369835,584,2012/6/1
32.1117452,584,2012/6/2
31.96297201,584,2012/6/3
32.00814629,584,2012/6/4
31.99171638,584,2012/6/5
31.90956306,584,2012/6/6
31.85520744,584,2012/6/7
31.85786215,584,2012/6/8
31.89483293,584,2012/6/9
31.87757969,584,2012/6/10
31.87243493,584,2012/6/11
31.90580146,584,2012/6/12
31.98908106,584,2012/6/13
32.05749512,584,2012/6/14
31.94150734,584,2012/6/15
31.78304799,584,2012/6/16
31.67658456,584,2012/6/17
31.60312494,584,2012/6/18
31.68776258,584,2012/6/19
31.81448332,584,2012/6/20
31.97805532,584,2012/6/21
32.11095174,584,2012/6/22
32.16784414,584,2012/6/23
32.24218559,584,2012/6/24
32.29875755,584,2012/6/25
32.32741483,584,2012/6/26
32.2796402,584,2012/6/27
32.23542023,584,2012/6/28
32.25291824,584,2012/6/29
32.21297137,584,2012/6/30
32.15697352,584,2012/7/1
32.12355741,584,2012/7/2
32.10571798,584,2012/7/3
32.07931709,584,2012/7/4
32.05691147,584,2012/7/5
32.05319659,584,2012/7/6
32.05123456,584,2012/7/7
32.05519803,584,2012/7/8
32.06728999,584,2012/7/9
32.08438492,584,2012/7/10
32.0801754,584,2012/7/11
32.00231711,584,2012/7/12
31.91617171,584,2012/7/13
31.85239379,584,2012/7/14
31.81631025,584,2012/7/15
31.84069538,584,2012/7/16
31.92850145,584,2012/7/17
31.99255117,584,2012/7/18
32.01762517,584,2012/7/19
32.02436002,584,2012/7/20
32.03827031,584,2012/7/21
32.03990364,584,2012/7/22
32.01551056,584,2012/7/23
31.99780718,584,2012/7/24
31.97837543,584,2012/7/25
31.97100989,584,2012/7/26
31.95781136,584,2012/7/27
31.94021988,584,2012/7/28
31.94160175,584,2012/7/29
31.9386549,584,2012/7/30
31.9292345,584,2012/7/31
31.92533906,584,2012/8/1
31.92299843,584,2012/8/2
31.91734918,584,2012/8/3
31.89993318,584,2012/8/4
31.88223934,584,2012/8/5
31.86821906,584,2012/8/6
31.87026469,584,2012/8/7
31.90644042,584,2012/8/8
31.96170171,584,2012/8/9
31.99144268,584,2012/8/10
32.05893771,584,2012/8/11
32.21530914,584,2012/8/12
32.31906192,584,2012/8/13
32.27482414,584,2012/8/14
32.2099762,584,2012/8/15
32.16735331,584,2012/8/16
32.12490209,584,2012/8/17
32.0798378,584,2012/8/18
32.04388046,584,2012/8/19
32.00474199,584,2012/8/20
31.98264122,584,2012/8/21
31.96051089,584,2012/8/22
31.9446338,584,2012/8/23
31.92659855,584,2012/8/24
31.88780467,584,2012/8/25
31.85546621,584,2012/8/26
31.86202685,584,2012/8/27
31.88094902,584,2012/8/28
31.90007114,584,2012/8/29
31.9404405,584,2012/8/30
32.00316811,584,2012/8/31
32.09334246,584,2012/9/1
32.21354357,584,2012/9/2
32.3264459,584,2012/9/3
32.45614052,584,2012/9/4
32.54119555,584,2012/9/5
32.65812683,584,2012/9/6
32.78697395,584,2012/9/7
32.83459536,584,2012/9/8
32.83575885,584,2012/9/9
32.80189832,584,2012/9/10
32.68684006,584,2012/9/11
32.53407605,584,2012/9/12
32.45124054,584,2012/9/13
32.42797279,584,2012/9/14
32.37169011,584,2012/9/15
32.38290532,584,2012/9/16
32.39171092,584,2012/9/17
32.4101696,584,2012/9/18
32.4143486,584,2012/9/19
32.41100438,584,2012/9/20
32.37831879,584,2012/9/21
32.37151464,584,2012/9/22
32.39559237,584,2012/9/23
32.43342908,584,2012/9/24
32.4388059,584,2012/9/25
32.44388835,584,2012/9/26
32.45946376,584,2012/9/27
32.46859678,584,2012/9/28
32.45682589,584,2012/9/29
32.45715459,584,2012/9/30
32.46802139,584,2012/10/1
32.46838888,584,2012/10/2
32.45648766,584,2012/10/3
32.48471451,584,2012/10/4
32.57470449,584,2012/10/5
32.67212741,584,2012/10/6
32.76490275,584,2012/10/7
32.78650602,584,2012/10/8
32.62266413,584,2012/10/9
32.40869141,584,2012/10/10
32.37997818,584,2012/10/11
32.47791799,584,2012/10/12
32.46569188,584,2012/10/13
32.36629804,584,2012/10/14
32.25138092,584,2012/10/15
32.12653224,584,2012/10/16
32.01055781,584,2012/10/17
31.95794837,584,2012/10/18
31.95628929,584,2012/10/19
32.00660292,584,2012/10/20
32.09105555,584,2012/10/21
32.1385409,584,2012/10/22
32.11042595,584,2012/10/23
32.13349597,584,2012/10/24
32.26062393,584,2012/10/25
32.43519847,584,2012/10/26
32.52234523,584,2012/10/27
32.36065865,584,2012/10/28
31.70997365,584,2012/10/29
31.65047105,584,2012/10/30
31.83814971,584,2012/10/31
32.00662772,584,2012/11/1
32.43432617,584,2012/11/2
32.80599467,584,2012/11/3
33.09580167,584,2012/11/4
32.95118268,584,2012/11/5
32.7965126,584,2012/11/6
32.72783979,584,2012/11/7
32.55398178,584,2012/11/8
32.29442469,584,2012/11/9
32.30615234,584,2012/11/10
32.38473447,584,2012/11/11
32.41286469,584,2012/11/12
32.44378026,584,2012/11/13
32.38149325,584,2012/11/14
32.58027395,585,2012/1/1
32.73871485,585,2012/1/2
32.5688254,585,2012/1/3
32.45412381,585,2012/1/4
32.15125338,585,2012/1/5
32.2527415,585,2012/1/6
32.39437485,585,2012/1/7
32.29099782,585,2012/1/8
32.22647731,585,2012/1/9
32.17942746,585,2012/1/10
32.13219961,585,2012/1/11
32.07011604,585,2012/1/12
31.99071852,585,2012/1/13
32.00052993,585,2012/1/14
32.03800042,585,2012/1/15
32.01828671,585,2012/1/16
31.92512385,585,2012/1/17
31.84623559,585,2012/1/18
31.81317616,585,2012/1/19
31.72538249,585,2012/1/20
31.70167446,585,2012/1/21
31.75792662,585,2012/1/22
31.70962747,585,2012/1/23
31.66503048,585,2012/1/24
31.67609692,585,2012/1/25
31.75987911,585,2012/1/26
31.91907787,585,2012/1/27
32.1072305,585,2012/1/28
32.14673042,585,2012/1/29
32.00160853,585,2012/1/30
31.99401379,585,2012/1/31
31.9426349,585,2012/2/1
31.94077047,585,2012/2/2
32.01907031,585,2012/2/3
31.99807517,585,2012/2/4
31.89807701,585,2012/2/5
31.81741683,585,2012/2/6
31.77191861,585,2012/2/7
31.77603054,585,2012/2/8
31.80722109,585,2012/2/9
31.79120668,585,2012/2/10
31.77334785,585,2012/2/11
31.76954079,585,2012/2/12
31.89737097,585,2012/2/13
32.15553602,585,2012/2/14
32.34243647,585,2012/2/15
32.36738904,585,2012/2/16
32.39245415,585,2012/2/17
32.55212148,585,2012/2/18
32.81462606,585,2012/2/19
32.85076332,585,2012/2/20
32.25227801,585,2012/2/21
32.01479816,585,2012/2/22
32.01202583,585,2012/2/23
32.19559352,585,2012/2/24
32.48858833,585,2012/2/25
32.84224447,585,2012/2/26
32.89689318,585,2012/2/27
32.96857643,585,2012/2/28
32.97305234,585,2012/2/29
32.83884557,585,2012/3/1
32.6891346,585,2012/3/2
32.5374012,585,2012/3/3
32.45980644,585,2012/3/4
32.39689,585,2012/3/5
32.35166995,585,2012/3/6
32.32485453,585,2012/3/7
32.24110985,585,2012/3/8
32.16838074,585,2012/3/9
32.23091634,585,2012/3/10
32.40080261,585,2012/3/11
32.6152757,585,2012/3/12
32.62851715,585,2012/3/13
32.56284523,585,2012/3/14
32.49512609,585,2012/3/15
32.46988551,585,2012/3/16
32.49225871,585,2012/3/17
32.51914152,585,2012/3/18
32.49707286,585,2012/3/19
32.48451742,585,2012/3/20
32.51679548,585,2012/3/21
32.49193255,585,2012/3/22
32.4570535,585,2012/3/23
32.39580282,585,2012/3/24
32.34965642,585,2012/3/25
32.36622111,585,2012/3/26
32.32218234,585,2012/3/27
32.2432607,585,2012/3/28
32.21795845,585,2012/3/29
32.19395129,585,2012/3/30
32.23829969,585,2012/3/31
32.26193937,585,2012/4/1
32.27901649,585,2012/4/2
32.27332369,585,2012/4/3
32.24742826,585,2012/4/4
32.23141162,585,2012/4/5
32.21008364,585,2012/4/6
32.18633715,585,2012/4/7
32.15145302,585,2012/4/8
32.12783178,585,2012/4/9
32.18486786,585,2012/4/10
32.21370633,585,2012/4/11
32.23790169,585,2012/4/12
32.24611028,585,2012/4/13
32.11769803,585,2012/4/14
32.10850716,585,2012/4/15
32.35255114,585,2012/4/16
32.47759374,585,2012/4/17
32.49190203,585,2012/4/18
32.3579305,585,2012/4/19
32.35420163,585,2012/4/20
32.39130084,585,2012/4/21
32.36732038,585,2012/4/22
32.35904439,585,2012/4/23
32.36703237,585,2012/4/24
32.25947316,585,2012/4/25
32.23864492,585,2012/4/26
32.2246666,585,2012/4/27
32.23527845,585,2012/4/28
32.30551847,585,2012/4/29
32.32415009,585,2012/4/30
32.38991292,585,2012/5/1
32.54461034,585,2012/5/2
32.60069784,585,2012/5/3
32.5796833,585,2012/5/4
32.57562319,585,2012/5/5
32.6775856,585,2012/5/6
32.64118703,585,2012/5/7
32.6012338,585,2012/5/8
32.57565943,585,2012/5/9
32.57714272,585,2012/5/10
32.55422846,585,2012/5/11
32.50835673,585,2012/5/12
32.49498431,585,2012/5/13
32.51298205,585,2012/5/14
32.52432696,585,2012/5/15
32.4887193,585,2012/5/16
32.45532799,585,2012/5/17
32.46181679,585,2012/5/18
32.54042625,585,2012/5/19
32.79399935,585,2012/5/20
33.00941213,585,2012/5/21
33.01936467,585,2012/5/22
32.97212601,585,2012/5/23
32.85032399,585,2012/5/24
32.81325976,585,2012/5/25
32.82190386,585,2012/5/26
32.78004392,585,2012/5/27
32.69631068,585,2012/5/28
32.63818232,585,2012/5/29
32.58997027,585,2012/5/30
32.52983538,585,2012/5/31
32.32326953,585,2012/6/1
32.11300723,585,2012/6/2
32.12470182,585,2012/6/3
32.1134936,585,2012/6/4
32.10751661,585,2012/6/5
32.07205264,585,2012/6/6
32.02351793,585,2012/6/7
32.000302,585,2012/6/8
31.98484389,585,2012/6/9
31.96274344,585,2012/6/10
31.9823672,585,2012/6/11
32.03533618,585,2012/6/12
32.16345533,585,2012/6/13
32.23184013,585,2012/6/14
32.17208354,585,2012/6/15
32.12542534,585,2012/6/16
32.13516045,585,2012/6/17
32.15764681,585,2012/6/18
32.18074099,585,2012/6/19
32.14595413,585,2012/6/20
32.07775942,585,2012/6/21
32.09132703,585,2012/6/22
32.18776385,585,2012/6/23
32.34834925,585,2012/6/24
32.50008837,585,2012/6/25
32.59590594,585,2012/6/26
32.59302775,585,2012/6/27
32.45598793,585,2012/6/28
32.39771144,585,2012/6/29
32.26556142,585,2012/6/30
32.17539024,585,2012/7/1
32.1315829,585,2012/7/2
32.0873572,585,2012/7/3
32.08748309,585,2012/7/4
32.1021862,585,2012/7/5
32.09904734,585,2012/7/6
32.1064256,585,2012/7/7
32.14849345,585,2012/7/8
32.2028319,585,2012/7/9
32.27490807,585,2012/7/10
32.31242879,585,2012/7/11
32.24130376,585,2012/7/12
32.13146718,585,2012/7/13
32.04606628,585,2012/7/14
31.98118305,585,2012/7/15
31.95911694,585,2012/7/16
32.05030823,585,2012/7/17
32.11393293,585,2012/7/18
32.09296163,585,2012/7/19
32.07032013,585,2012/7/20
32.08826701,585,2012/7/21
32.08118121,585,2012/7/22
32.03451157,585,2012/7/23
32.02488009,585,2012/7/24
32.03363673,585,2012/7/25
32.01718585,585,2012/7/26
31.93694655,585,2012/7/27
31.86119843,585,2012/7/28
31.83117008,585,2012/7/29
31.8354098,585,2012/7/30
31.81869793,585,2012/7/31
31.79331144,585,2012/8/1
31.79019133,585,2012/8/2
31.78695933,585,2012/8/3
31.78087044,585,2012/8/4
31.79206498,585,2012/8/5
31.82919661,585,2012/8/6
31.92234643,585,2012/8/7
32.05364609,585,2012/8/8
32.17603429,585,2012/8/9
32.2287515,585,2012/8/10
32.34391785,585,2012/8/11
32.53325272,585,2012/8/12
32.47935422,585,2012/8/13
32.27850914,585,2012/8/14
32.20971362,585,2012/8/15
32.14828682,585,2012/8/16
32.10778109,585,2012/8/17
32.05910047,585,2012/8/18
32.00545247,585,2012/8/19
31.98285961,585,2012/8/20
31.97694079,585,2012/8/21
31.97490215,585,2012/8/22
31.97439861,585,2012/8/23
31.99511178,585,2012/8/24
32.02685992,585,2012/8/25
32.0131588,585,2012/8/26
31.97015063,585,2012/8/27
31.97937489,585,2012/8/28
32.04221662,585,2012/8/29
32.19144948,585,2012/8/30
32.32620366,585,2012/8/31
32.46728007,585,2012/9/1
32.60490417,585,2012/9/2
32.745327,585,2012/9/3
32.85578982,585,2012/9/4
32.91784732,585,2012/9/5
33.01647631,585,2012/9/6
32.97401492,585,2012/9/7
32.8971583,585,2012/9/8
32.85237185,585,2012/9/9
32.80521901,585,2012/9/10
32.78363609,585,2012/9/11
32.79904493,585,2012/9/12
32.76942062,585,2012/9/13
32.72863261,585,2012/9/14
32.68011729,585,2012/9/15
32.61451658,585,2012/9/16
32.56990941,585,2012/9/17
32.50705846,585,2012/9/18
32.4992218,585,2012/9/19
32.62556903,585,2012/9/20
32.56508636,585,2012/9/21
32.56879361,585,2012/9/22
32.65413602,585,2012/9/23
32.77063497,585,2012/9/24
32.66838264,585,2012/9/25
32.57971509,585,2012/9/26
32.55499331,585,2012/9/27
32.53341166,585,2012/9/28
32.5594902,585,2012/9/29
32.60067685,585,2012/9/30
32.65405718,585,2012/10/1
32.73628044,585,2012/10/2
32.79586601,585,2012/10/3
32.94075457,585,2012/10/4
33.05627124,585,2012/10/5
33.13616053,585,2012/10/6
33.19074504,585,2012/10/7
33.15893745,585,2012/10/8
33.10784658,585,2012/10/9
33.09032822,585,2012/10/10
32.95171611,585,2012/10/11
32.68867366,585,2012/10/12
32.37745158,585,2012/10/13
32.2561086,585,2012/10/14
32.07495181,585,2012/10/15
31.89699427,585,2012/10/16
31.8879741,585,2012/10/17
31.96172269,585,2012/10/18
32.09669431,585,2012/10/19
32.24424489,585,2012/10/20
32.21153132,585,2012/10/21
32.24828275,585,2012/10/22
32.2289861,585,2012/10/23
32.2444121,585,2012/10/24
32.4680589,585,2012/10/25
32.8450737,585,2012/10/26
33.11555672,585,2012/10/27
33.08838654,585,2012/10/28
32.47879601,585,2012/10/29
31.92669868,585,2012/10/30
31.85677115,585,2012/10/31
32.3871905,585,2012/11/1
32.81754621,585,2012/11/2
33.23589007,585,2012/11/3
33.16729228,585,2012/11/4
32.74000104,585,2012/11/5
32.64264997,585,2012/11/6
32.58211581,585,2012/11/7
32.58115514,585,2012/11/8
32.42741966,585,2012/11/9
32.38699913,585,2012/11/10
32.48148155,585,2012/11/11
32.59050687,585,2012/11/12
32.70440737,585,2012/11/13
32.71654701,585,2012/11/14
33.27698517,586,2012/1/1
32.61073303,586,2012/1/2
32.350921,586,2012/1/3
32.68755468,586,2012/1/4
32.40247218,586,2012/1/5
32.03016567,586,2012/1/6
31.42821948,586,2012/1/7
31.26945368,586,2012/1/8
31.71075567,586,2012/1/9
31.98994668,586,2012/1/10
32.09081968,586,2012/1/11
31.88816547,586,2012/1/12
31.93814532,586,2012/1/13
31.8991127,586,2012/1/14
31.58171272,586,2012/1/15
31.83605925,586,2012/1/16
31.83172162,586,2012/1/17
32.08277194,586,2012/1/18
