"CellID","H","DX","DY","LAT","LON","FSM"
4479,1.00000001335143e-10,1042.89758300781,1987.93981933594,37.9337844848633,-76.5005722045898,0
4480,1.00000001335143e-10,1033.96838378906,2001.89416503906,37.9357604980469,-76.489013671875,0
4481,1.00000001335143e-10,1031.748046875,2015.57653808594,37.9377250671387,-76.4775085449219,0
4482,1.00000001335143e-10,1031.5830078125,2029.05053710938,37.939697265625,-76.4660186767578,0
4483,1.00000001335143e-10,1030.35412597656,2042.32800292969,37.9416694641113,-76.4545288085938,0
4484,1.00000001335143e-10,1027.97436523438,2055.39892578125,37.9436492919922,-76.4430618286133,0
4485,1.00000001335143e-10,1024.40893554688,2068.25366210938,37.9456253051758,-76.4316253662109,0
4486,1.00000001335143e-10,1019.62255859375,2080.88305664062,37.9476013183594,-76.4202423095703,0
4487,1.00000001335143e-10,1013.58038330078,2093.27758789062,37.949577331543,-76.4089202880859,0
4488,1.00000001335143e-10,1006.24786376953,2105.42822265625,37.9515419006348,-76.3976745605469,0
4489,1.00000001335143e-10,997.590637207031,2117.32641601562,37.9535026550293,-76.3865203857422,0
4490,3,987.57470703125,2128.962890625,37.9554557800293,-76.3754730224609,1
4491,3,976.166870117188,2140.32958984375,37.9573936462402,-76.3645477294922,1
4492,2.62268018722534,963.334838867188,2151.41772460938,37.9593200683594,-76.3537521362305,1
4493,3.97990131378174,949.046997070312,2162.21923828125,37.9612274169922,-76.3431167602539,1
4494,7,933.27294921875,2172.7255859375,37.9631118774414,-76.332649230957,1
4495,10.709903717041,916.442016601562,2182.93115234375,37.9649772644043,-76.3223724365234,1
4496,11.4545707702637,900.388549804688,2192.84252929688,37.9668197631836,-76.3122787475586,1
4497,11.9957847595215,885.619262695312,2202.47900390625,37.9686393737793,-76.302360534668,1
4498,12.1088924407959,872.187622070312,2211.861328125,37.9704399108887,-76.292594909668,1
4499,11.8999996185303,860.146240234375,2221.0107421875,37.972225189209,-76.2829818725586,1
4500,11.8964281082153,849.5458984375,2229.947265625,37.9739990234375,-76.2734909057617,1
4501,11.8596849441528,840.436889648438,2238.69165039062,37.9757614135742,-76.2641220092773,1
4502,11.8003797531128,832.868286132812,2247.26318359375,37.9775161743164,-76.2548370361328,1
4503,11.7667560577393,826.888732910156,2255.68139648438,37.9792709350586,-76.2456359863281,1
4504,11.9890289306641,822.546325683594,2263.96606445312,37.9810218811035,-76.2364959716797,1
4505,12.753270149231,819.888793945312,2272.1357421875,37.982780456543,-76.2274017333984,1
4506,15.2201204299927,818.9638671875,2280.20947265625,37.984546661377,-76.2183227539062,1
4507,17.9122486114502,819.819946289062,2288.20532226562,37.9863243103027,-76.2092590332031,1
4508,23.5886363983154,822.558898925781,2296.142578125,37.9881172180176,-76.2001724243164,1
4509,20.188497543335,830.465393066406,2304.05444335938,37.989933013916,-76.1910400390625,1
4510,14.3682975769043,848.725219726562,2312.01342773438,37.9917945861816,-76.181770324707,1
4511,7.19999980926514,878.061706542969,2320.11694335938,37.9937210083008,-76.1722412109375,1
4512,6.80000019073486,918.797607421875,2328.46240234375,37.9957427978516,-76.1623306274414,1
4513,5.58235931396484,971.292419433594,2337.146484375,37.9978866577148,-76.1519165039062,1
4514,5.79375982284546,1035.95471191406,2346.263671875,38.000186920166,-76.1408538818359,1
4515,8.45121955871582,1113.25573730469,2355.90625,38.0026741027832,-76.129020690918,1
4516,9.67830657958984,1203.74694824219,2366.16479492188,38.0053863525391,-76.1162796020508,1
4517,7.20518159866333,1308.07775878906,2377.1259765625,38.0083656311035,-76.1024703979492,1
4518,4.72515106201172,1427.01953125,2388.873046875,38.0116539001465,-76.0874557495117,1
4519,3.90221261978149,1561.49365234375,2401.4853515625,38.0153007507324,-76.0710601806641,1
4520,1.00000001335143e-10,1712.60827636719,2415.03442382812,38.0193710327148,-76.0531311035156,0
4521,1.00000001335143e-10,1881.70629882812,2429.58471679688,38.02392578125,-76.0334777832031,0
4522,1.00000001335143e-10,2068.94311523438,2445.18310546875,38.0290451049805,-76.0119018554688,0
4523,2.96708869934082,2258.61987304688,2461.7900390625,38.0348014831543,-75.9882888793945,1
4524,4.446533203125,2440.12084960938,2479.2412109375,38.0412292480469,-75.9627227783203,1
4525,7,2613.4375,2497.314453125,38.0483551025391,-75.9353103637695,1
4526,5.93013000488281,2778.80004882812,2515.76977539062,38.0562133789062,-75.9061737060547,1
4527,3,2936.6142578125,2534.34521484375,38.0648536682129,-75.8754196166992,1
4528,1.00000001335143e-10,3087.65649414062,2552.75170898438,38.0743179321289,-75.8431777954102,0
4529,1.00000001335143e-10,3233.42407226562,2570.66772460938,38.0846710205078,-75.8095397949219,0
4530,1.00000001335143e-10,3376.80102539062,2587.73388671875,38.0959739685059,-75.7746200561523,0
4531,1.00000001335143e-10,3523.45874023438,2603.54443359375,38.1083335876465,-75.7384567260742,0
4532,1.00000001335143e-10,3685.23315429688,2617.6376953125,38.1218528747559,-75.7010879516602,0
4533,1.00000001335143e-10,3890.09497070312,2629.47216796875,38.136833190918,-75.6621780395508,0
4534,1.00000001335143e-10,4224.3359375,2638.3544921875,38.1534233093262,-75.6217041015625,0
4535,1.00000001335143e-10,5521.74609375,2642.85400390625,38.1743354797363,-75.5746612548828,0
4536,1.00000001335143e-10,0,0,0,0,0
4537,1.00000001335143e-10,0,0,0,0,0
4538,1.00000001335143e-10,1226.96740722656,1382.90063476562,37.8772811889648,-76.9057388305664,0
4539,1.00000001335143e-10,1399.79052734375,1412.30981445312,37.8800582885742,-76.8910522460938,0
4540,1.00000001335143e-10,1493.66564941406,1444.55187988281,37.8831062316895,-76.8749618530273,0
4541,1.00000001335143e-10,1564.68762207031,1478.32641601562,37.8863258361816,-76.8580017089844,0
4542,1.00000001335143e-10,1620.76867675781,1513.0517578125,37.8896751403809,-76.84033203125,0
4543,1.00000001335143e-10,1664.40405273438,1548.28015136719,37.893123626709,-76.8221206665039,0
4544,2.79999995231628,1696.41174316406,1583.62670898438,37.8966445922852,-76.8034820556641,1
4545,6,1716.90661621094,1618.75024414062,37.9002113342285,-76.7845458984375,1
4546,1.00000001335143e-10,1725.65759277344,1653.34387207031,37.9038009643555,-76.7654495239258,0
4547,1.00000001335143e-10,1722.248046875,1687.13110351562,37.9073791503906,-76.7463150024414,0
4548,1.00000001335143e-10,1706.16247558594,1719.86340332031,37.9109268188477,-76.7272796630859,0
4549,1.00000001335143e-10,1676.83862304688,1751.31604003906,37.9144134521484,-76.70849609375,0
4550,1.00000001335143e-10,1633.705078125,1781.28686523438,37.9178161621094,-76.6901092529297,0
4551,1.00000001335143e-10,1576.31494140625,1809.59399414062,37.9211006164551,-76.6722717285156,0
4552,1.00000001335143e-10,1510.48217773438,1836.12548828125,37.9242515563965,-76.6551361083984,0
4553,1.00000001335143e-10,1446.09240722656,1860.91564941406,37.9272575378418,-76.6387176513672,0
4554,1.00000001335143e-10,1384.55859375,1884.091796875,37.9301261901855,-76.6230087280273,0
4555,1.00000001335143e-10,1326.42724609375,1905.78759765625,37.9328727722168,-76.6079559326172,0
4556,1.00000001335143e-10,1272.19909667969,1926.13525390625,37.9355010986328,-76.5935287475586,0
4557,1.00000001335143e-10,1222.33520507812,1945.26391601562,37.9380187988281,-76.5796737670898,0
4558,1.00000001335143e-10,1177.26013183594,1963.30004882812,37.9404373168945,-76.5663528442383,0
4559,1.00000001335143e-10,1137.36682128906,1980.36645507812,37.9427719116211,-76.5534973144531,0
4560,1.00000001335143e-10,1103.01928710938,1996.58312988281,37.9450302124023,-76.5410537719727,0
4561,1.00000001335143e-10,1074.55749511719,2012.06652832031,37.9472236633301,-76.5289688110352,0
4562,1.00000001335143e-10,1052.30041503906,2026.93017578125,37.9493675231934,-76.5171585083008,0
4563,1.00000001335143e-10,1036.55017089844,2041.28430175781,37.951473236084,-76.5055618286133,0
4564,1.00000001335143e-10,1027.59643554688,2055.23681640625,37.953556060791,-76.4941024780273,0
4565,1.00000001335143e-10,1025.30407714844,2068.8896484375,37.9556312561035,-76.4826965332031,0
4566,1.00000001335143e-10,1025.04724121094,2082.30786132812,37.957706451416,-76.471305847168,0
4567,1.00000001335143e-10,1023.72650146484,2095.50366210938,37.9597854614258,-76.4599227905273,0
4568,1.00000001335143e-10,1021.25640869141,2108.46850585938,37.9618644714355,-76.4485626220703,0
4569,1.00000001335143e-10,1017.60284423828,2121.19311523438,37.963939666748,-76.4372329711914,0
4570,1.00000001335143e-10,1012.73193359375,2133.66967773438,37.9660110473633,-76.4259567260742,0
4571,2.5,1006.60986328125,2145.88940429688,37.9680786132812,-76.4147338867188,1
4572,3.0811140537262,999.203369140625,2157.84545898438,37.9701385498047,-76.4035949707031,1
4573,5.97376394271851,990.479309082031,2169.52905273438,37.9721870422363,-76.3925476074219,1
4574,5,980.405029296875,2180.93383789062,37.9742240905762,-76.3816070556641,1
4575,6,968.948791503906,2192.0517578125,37.976245880127,-76.3707809448242,1
4576,6,956.079528808594,2202.87646484375,37.9782524108887,-76.3600997924805,1
4577,8.9446496963501,941.766967773438,2213.40063476562,37.9802360534668,-76.3495712280273,1
4578,11.6208162307739,925.982360839844,2223.61767578125,37.9821968078613,-76.3392028808594,1
4579,12.3644905090332,909.152709960938,2233.52368164062,37.984130859375,-76.3290252685547,1
4580,12.5484447479248,893.098205566406,2243.1259765625,37.9860420227051,-76.3190383911133,1
4581,12.5563859939575,878.321166992188,2252.44458007812,37.9879264831543,-76.3092193603516,1
4582,12.2814674377441,864.874450683594,2261.5009765625,37.9897918701172,-76.299560546875,1
4583,12.1999998092651,852.80908203125,2270.31665039062,37.9916381835938,-76.2900466918945,1
4584,11.8341665267944,842.175231933594,2278.91162109375,37.9934692382812,-76.2806625366211,1
4585,11.3000001907349,833.021850585938,2287.306640625,37.995288848877,-76.2713928222656,1
4586,11.2845697402954,825.396911621094,2295.521484375,37.9971008300781,-76.2622146606445,1
4587,11.5940704345703,819.347900390625,2303.57495117188,37.998908996582,-76.2531204223633,1
4588,11.8999996185303,814.92138671875,2311.48657226562,38.0007133483887,-76.2440795898438,1
4589,12.6564970016479,812.164001464844,2319.27490234375,38.0025215148926,-76.2350845336914,1
4590,14.3445100784302,811.122009277344,2326.9580078125,38.0043334960938,-76.2261123657227,1
4591,17.8517169952393,811.842163085938,2334.5537109375,38.006160736084,-76.2171478271484,1
4592,25.1410102844238,814.42431640625,2342.07958984375,38.007999420166,-76.2081756591797,1
4593,21,822.118896484375,2349.56787109375,38.0098609924316,-76.1991500854492,1
4594,11,840.054504394531,2357.0869140625,38.0117645263672,-76.1899948120117,1
4595,8.53722095489502,868.939697265625,2364.7275390625,38.0137367248535,-76.1805801391602,1
4596,8.24083137512207,909.08544921875,2372.5810546875,38.0158004760742,-76.1707992553711,1
4597,5.72053623199463,960.837341308594,2380.73559570312,38.017993927002,-76.1605072021484,1
4598,5.59498357772827,1024.58764648438,2389.27758789062,38.020336151123,-76.1495971679688,1
4599,5.33809089660645,1100.7890625,2398.28979492188,38.0228729248047,-76.1379165649414,1
4600,7.1419620513916,1189.9697265625,2407.85229492188,38.025634765625,-76.1253356933594,1
4601,9.76408863067627,1292.75158691406,2418.0400390625,38.0286598205566,-76.1117172241211,1
4602,5.83855247497559,1409.87219238281,2428.92333984375,38.0319976806641,-76.0969085693359,1
4603,4.65218591690063,1542.2119140625,2440.56591796875,38.0356979370117,-76.0807418823242,1
4604,4.6250524520874,1690.82800292969,2453.02368164062,38.0398139953613,-76.0630645751953,1
4605,4.14970827102661,1857.00085449219,2466.341796875,38.0444183349609,-76.043701171875,1
4606,6.40565633773804,2040.8291015625,2480.54614257812,38.0495796203613,-76.0224533081055,1
4607,3,2226.77612304688,2495.5810546875,38.0553703308105,-75.9992065429688,1
4608,6.2810230255127,2404.34790039062,2511.27563476562,38.061824798584,-75.9740524291992,1
4609,4.78203868865967,2573.5263671875,2527.4072265625,38.068962097168,-75.9470901489258,1
4610,2.66308379173279,2734.53466796875,2543.73706054688,38.0768127441406,-75.9184494018555,1
4611,4.45112466812134,2887.77368164062,2560.0087890625,38.0854225158691,-75.8882446289062,1
4612,1.00000001335143e-10,3034.01806640625,2575.943359375,38.0948295593262,-75.8565826416016,0
4613,1.00000001335143e-10,3174.75708007812,2591.23559570312,38.1050872802734,-75.8235855102539,0
4614,1.00000001335143e-10,3312.84912109375,2605.548828125,38.1162605285645,-75.7893371582031,0
4615,1.00000001335143e-10,3453.89013671875,2618.50903320312,38.1284332275391,-75.7538986206055,0
4616,1.00000001335143e-10,3609.51049804688,2629.69311523438,38.141716003418,-75.7172927856445,0
4617,1.00000001335143e-10,3807.111328125,2638.60424804688,38.1563911437988,-75.6791915893555,0
4618,1.00000001335143e-10,4131.0517578125,2644.58569335938,38.1725959777832,-75.6395721435547,0
4619,1.00000001335143e-10,5395.5703125,2646.04711914062,38.1929512023926,-75.5935134887695,0
4620,1.00000001335143e-10,0,0,0,0,0
4621,1.00000001335143e-10,0,0,0,0,0
4622,1.00000001335143e-10,1212.41357421875,1408.5947265625,37.8898048400879,-76.9066696166992,0
4623,1.00000001335143e-10,1384.34826660156,1440.53051757812,37.8928489685059,-76.8922500610352,0
4624,1.00000001335143e-10,1478.41943359375,1475.3857421875,37.8961868286133,-76.8764266967773,0
4625,1.00000001335143e-10,1549.93249511719,1511.72009277344,37.8997001647949,-76.8597412109375,0
4626,1.00000001335143e-10,1606.64221191406,1548.892578125,37.9033508300781,-76.8423385620117,0
4627,3,1650.96813964844,1586.41821289062,37.9071044921875,-76.8243789672852,1
4628,4.29651069641113,1683.68371582031,1623.88977050781,37.9109306335449,-76.8059921264648,1
4629,3,1704.87561035156,1660.9521484375,37.9147987365723,-76.7872924804688,1
4630,1.00000001335143e-10,1714.29626464844,1697.2919921875,37.9186820983887,-76.768424987793,0
4631,1.00000001335143e-10,1711.52062988281,1732.63232421875,37.922550201416,-76.7495040893555,0
4632,1.00000001335143e-10,1696.03173828125,1766.72717285156,37.9263763427734,-76.7306747436523,0
4633,1.00000001335143e-10,1667.27136230469,1799.35913085938,37.9301300048828,-76.7120895385742,0
4634,1.00000001335143e-10,1624.6767578125,1830.33544921875,37.933780670166,-76.6938781738281,0
4635,1.00000001335143e-10,1567.81201171875,1859.48583984375,37.9373054504395,-76.6762161254883,0
4636,1.00000001335143e-10,1502.47265625,1886.71337890625,37.9406776428223,-76.6592407226562,0
4637,1.00000001335143e-10,1438.50793457031,1912.07043457031,37.9438896179199,-76.6429824829102,0
4638,1.00000001335143e-10,1377.33813476562,1935.70300292969,37.9469528198242,-76.6274108886719,0
4639,1.00000001335143e-10,1319.51892089844,1957.7607421875,37.9498748779297,-76.6124877929688,0
4640,1.00000001335143e-10,1265.5576171875,1978.38928222656,37.9526710510254,-76.5981903076172,0
4641,1.00000001335143e-10,1215.919921875,1997.72985839844,37.9553451538086,-76.5844573974609,0
4642,1.00000001335143e-10,1171.033203125,2015.91821289062,37.9579124450684,-76.5712509155273,0
4643,1.00000001335143e-10,1131.29174804688,2033.08642578125,37.9603843688965,-76.5585098266602,0
4644,1.00000001335143e-10,1097.06005859375,2049.3603515625,37.9627723693848,-76.5461730957031,0
4645,1.00000001335143e-10,1068.67761230469,2064.8623046875,37.965087890625,-76.5341873168945,0
4646,1.00000001335143e-10,1046.46166992188,2079.70971679688,37.9673500061035,-76.5224761962891,0
4647,1.00000001335143e-10,1030.71228027344,2094.01635742188,37.9695739746094,-76.5109786987305,0
4648,1.00000001335143e-10,1021.71643066406,2107.89208984375,37.9717636108398,-76.4996185302734,0
4649,1.00000001335143e-10,1019.33782958984,2121.43994140625,37.9739456176758,-76.4883193969727,0
4650,1.00000001335143e-10,1018.97644042969,2134.72631835938,37.9761276245117,-76.4770278930664,0
4651,1.00000001335143e-10,1017.55090332031,2147.76391601562,37.9783096313477,-76.4657440185547,0
4652,1.00000001335143e-10,1014.97705078125,2160.54467773438,37.9804840087891,-76.4544830322266,0
4653,1.00000001335143e-10,1011.22210693359,2173.0615234375,37.9826583862305,-76.4432525634766,0
4654,3,1006.25317382812,2185.30712890625,37.9848251342773,-76.4320755004883,1
4655,3,1000.03778076172,2197.27490234375,37.9869842529297,-76.4209594726562,1
4656,4.90833759307861,992.543701171875,2208.9580078125,37.9891319274902,-76.4099273681641,1
4657,8.75315952301025,983.7392578125,2220.3505859375,37.991268157959,-76.3989791870117,1
4658,9,973.59326171875,2231.44653320312,37.9933891296387,-76.3881378173828,1
4659,10.6097784042358,962.0751953125,2242.240234375,37.995491027832,-76.3774185180664,1
4660,11.3314580917358,949.155456542969,2252.72631835938,37.9975738525391,-76.3668365478516,1
4661,12.0076837539673,934.805236816406,2262.89965820312,37.9996337890625,-76.3564071655273,1
4662,13.0961256027222,918.997192382812,2272.75512695312,38.0016632080078,-76.3461456298828,1
4663,13.738920211792,902.156127929688,2282.2900390625,38.0036697387695,-76.336067199707,1
4664,13.8453321456909,886.088989257812,2291.51391601562,38.0056419372559,-76.3261795043945,1
4665,13.3617496490479,871.293579101562,2300.44677734375,38.0075912475586,-76.3164672851562,1
4666,12.4437456130981,857.82177734375,2309.1103515625,38.0095176696777,-76.3069076538086,1
4667,11.4800310134888,845.723693847656,2317.52661132812,38.0114212036133,-76.297492980957,1
4668,11.1074781417847,835.048278808594,2325.71606445312,38.0133094787598,-76.2882080078125,1
4669,10.9281644821167,825.843444824219,2333.69873046875,38.0151824951172,-76.2790298461914,1
4670,10.3603706359863,818.155883789062,2341.49438476562,38.0170440673828,-76.2699508666992,1
4671,11.3853025436401,812.03173828125,2349.1220703125,38.0189018249512,-76.2609558105469,1
4672,12.125373840332,807.516418457031,2356.60034179688,38.0207557678223,-76.2520217895508,1
4673,12.5251207351685,804.655029296875,2363.947265625,38.0226097106934,-76.2431259155273,1
4674,13.2631072998047,803.492553710938,2371.18041992188,38.0244674682617,-76.234260559082,1
4675,15.3071908950806,804.074096679688,2378.31689453125,38.0263366699219,-76.2253952026367,1
4676,26.6701583862305,806.497619628906,2385.37329101562,38.0282173156738,-76.2165222167969,1
4677,19.8975162506104,813.979675292969,2392.38037109375,38.0301208496094,-76.2076034545898,1
4678,15.0662059783936,831.59326171875,2399.40087890625,38.0320663452148,-76.1985549926758,1
4679,10.6760511398315,860.032287597656,2406.51953125,38.0340766906738,-76.1892623901367,1
4680,7.88922119140625,899.595703125,2413.8193359375,38.0361824035645,-76.1795959472656,1
4681,5.78353357315063,950.615356445312,2421.38110351562,38.0384140014648,-76.16943359375,1
4682,5.3772144317627,1013.46783447266,2429.28149414062,38.0407981872559,-76.1586532592773,1
4683,5.66337871551514,1088.58679199219,2437.59350585938,38.0433769226074,-76.1471252441406,1
4684,6.52404308319092,1176.4775390625,2446.38598632812,38.0461769104004,-76.1347122192383,1
4685,6.86345529556274,1277.7353515625,2455.72192382812,38.0492477416992,-76.1212768554688,1
4686,7.28455066680908,1393.064453125,2465.658203125,38.0526275634766,-76.1066589355469,1
4687,5.5,1523.30493164062,2476.24340820312,38.0563659667969,-76.0907211303711,1
4688,4.57814598083496,1669.46508789062,2487.51684570312,38.0605239868164,-76.0732955932617,1
4689,4.83225345611572,1832.76513671875,2499.5048828125,38.0651588439941,-76.0542068481445,1
4690,3,2013.2490234375,2512.2138671875,38.0703544616699,-76.0332717895508,1
4691,1.00000001335143e-10,2195.541015625,2525.57275390625,38.0761680603027,-76.0103912353516,0
4692,4.78546142578125,2369.27099609375,2539.40747070312,38.0826301574707,-75.9856262207031,1
4693,5.60890102386475,2534.41357421875,2553.49682617188,38.0897636413574,-75.9591064453125,1
4694,3,2691.18896484375,2567.607421875,38.0975952148438,-75.9309463500977,1
4695,2.79999995231628,2839.99853515625,2581.49194335938,38.1061553955078,-75.9012603759766,1
4696,2.65961194038391,2981.61791992188,2594.88525390625,38.1154861450195,-75.8701705932617,1
4697,2.5,3117.53271484375,2607.5009765625,38.1256332397461,-75.837776184082,1
4698,1.00000001335143e-10,3250.5791015625,2619.0283203125,38.1366539001465,-75.8041763305664,0
4699,1.00000001335143e-10,3386.2802734375,2629.12646484375,38.1486320495605,-75.7694320678711,0
4700,1.00000001335143e-10,3536.06860351562,2637.41162109375,38.1616630554199,-75.7335510253906,0
4701,1.00000001335143e-10,3726.79272460938,2643.4306640625,38.1760177612305,-75.6962203979492,0
4702,1.00000001335143e-10,4040.94116210938,2646.56591796875,38.1918258666992,-75.6574096679688,0
4703,1.00000001335143e-10,5273.92138671875,2645.1533203125,38.2116317749023,-75.6122894287109,0
4704,1.00000001335143e-10,0,0,0,0,0
4705,1.00000001335143e-10,0,0,0,0,0
4706,1.00000001335143e-10,1198.87561035156,1433.52172851562,37.9025230407715,-76.9081802368164,0
4707,1.00000001335143e-10,1370.16149902344,1468.31494140625,37.9058494567871,-76.8940277099609,0
4708,1.00000001335143e-10,1464.59020996094,1506.06762695312,37.9094924926758,-76.8784790039062,0
4709,1.00000001335143e-10,1536.71520996094,1545.185546875,37.9133186340332,-76.862060546875,0
4710,4,1594.13842773438,1584.9697265625,37.917293548584,-76.8449249267578,1
4711,5.05468559265137,1639.20837402344,1624.90551757812,37.9213676452637,-76.8272171020508,1
4712,1.00000001335143e-10,1672.65734863281,1664.56958007812,37.9255142211914,-76.8090744018555,0
4713,1.00000001335143e-10,1694.54772949219,1703.60034179688,37.9296989440918,-76.7906112670898,0
4714,1.00000001335143e-10,1704.61791992188,1741.68481445312,37.9338912963867,-76.7719573974609,0
4715,1.00000001335143e-10,1702.4375,1778.54992675781,37.938060760498,-76.7532501220703,0
4716,1.00000001335143e-10,1687.49011230469,1813.95837402344,37.9421730041504,-76.7346267700195,0
4717,1.00000001335143e-10,1659.2236328125,1847.70349121094,37.9462013244629,-76.7162246704102,0
4718,1.00000001335143e-10,1617.08605957031,1879.60632324219,37.9501152038574,-76.6981887817383,0
4719,1.00000001335143e-10,1560.65490722656,1909.51232910156,37.9538841247559,-76.6806945800781,0
4720,1.00000001335143e-10,1495.7138671875,1937.34252929688,37.9574813842773,-76.6638717651367,0
4721,1.00000001335143e-10,1432.08459472656,1963.169921875,37.9609031677246,-76.6477508544922,0
4722,1.00000001335143e-10,1371.19580078125,1987.16052246094,37.9641609191895,-76.6323165893555,0
4723,1.00000001335143e-10,1313.61242675781,2009.48132324219,37.9672660827637,-76.6175231933594,0
4724,1.00000001335143e-10,1259.84887695312,2030.29260253906,37.9702301025391,-76.6033477783203,0
4725,1.00000001335143e-10,1210.37487792969,2049.74780273438,37.9730644226074,-76.589729309082,0
4726,1.00000001335143e-10,1165.62060546875,2067.9931640625,37.9757766723633,-76.5766296386719,0
4727,1.00000001335143e-10,1125.98168945312,2085.16870117188,37.9783897399902,-76.5639953613281,0
4728,1.00000001335143e-10,1091.82263183594,2101.4072265625,37.9809074401855,-76.5517578125,0
4729,1.00000001335143e-10,1063.48181152344,2116.83618164062,37.9833526611328,-76.5398712158203,0
4730,1.00000001335143e-10,1041.27502441406,2131.57763671875,37.9857330322266,-76.5282592773438,0
4731,1.00000001335143e-10,1025.49975585938,2145.74731445312,37.9880638122559,-76.5168533325195,0
4732,1.00000001335143e-10,1016.44012451172,2159.45751953125,37.9903678894043,-76.5055923461914,0
4733,1.00000001335143e-10,1013.95831298828,2172.8115234375,37.9926567077637,-76.494384765625,0
4734,1.00000001335143e-10,1013.4765625,2185.87646484375,37.9949378967285,-76.4831848144531,0
4735,1.00000001335143e-10,1011.93048095703,2198.666015625,37.9972190856934,-76.4719924926758,0
4736,2.5,1009.23693847656,2211.17358398438,37.9994964599609,-76.4608306884766,1
4737,3.73990440368652,1005.36437988281,2223.39331054688,38.001766204834,-76.4496994018555,1
4738,5.09297466278076,1000.28118896484,2235.3193359375,38.0040245056152,-76.4386138916016,1
4739,7.15769052505493,993.956115722656,2246.94653320312,38.0062713623047,-76.4275970458984,1
4740,8.80244159698486,986.358276367188,2258.26928710938,38.0085067749023,-76.4166564941406,1
4741,10.2903318405151,977.457275390625,2269.28393554688,38.0107269287109,-76.4058074951172,1
4742,11.3031482696533,967.223449707031,2279.98583984375,38.0129280090332,-76.3950653076172,1
4743,12.1837310791016,955.627563476562,2290.37084960938,38.0151062011719,-76.3844451904297,1
4744,13.1244926452637,942.641479492188,2300.435546875,38.017261505127,-76.3739624023438,1
4745,15.2591457366943,928.238098144531,2310.1767578125,38.0193939208984,-76.3636322021484,1
4746,17,912.391052246094,2319.59130859375,38.0214958190918,-76.3534698486328,1
4747,14.9674453735352,895.523559570312,2328.67797851562,38.0235633850098,-76.3434906005859,1
4748,12.8597040176392,879.429626464844,2337.44750976562,38.0256004333496,-76.3336944580078,1
4749,7,864.603088378906,2345.92065429688,38.0276069641113,-76.3240737915039,1
4750,7.82881307601929,851.094543457031,2354.11962890625,38.0295906066895,-76.3146057128906,1
4751,9.20899105072021,838.953125,2362.06640625,38.0315475463867,-76.305290222168,1
4752,10.1286334991455,828.226684570312,2369.78100585938,38.0334892272949,-76.2960968017578,1
4753,10.2710180282593,818.961791992188,2377.28369140625,38.0354118347168,-76.2870178222656,1
4754,10.3041009902954,811.203979492188,2384.59423828125,38.0373229980469,-76.2780380249023,1
4755,11.3058338165283,804.998046875,2391.73095703125,38.0392227172852,-76.2691345214844,1
4756,12.1329183578491,800.38818359375,2398.7119140625,38.0411224365234,-76.2602920532227,1
4757,12.4867687225342,797.41796875,2405.55444335938,38.0430183410645,-76.2514953613281,1
4758,12.6795415878296,796.130981445312,2412.275390625,38.0449180603027,-76.2427291870117,1
4759,13.6244382858276,796.57080078125,2418.89111328125,38.0468254089355,-76.2339630126953,1
4760,16.7301330566406,798.833312988281,2425.41748046875,38.0487480163574,-76.2251892089844,1
4761,25,806.102355957031,2431.8818359375,38.0506858825684,-76.2163772583008,1
4762,19.4417724609375,823.397033691406,2438.34350585938,38.0526657104492,-76.2074356079102,1
4763,14.826150894165,851.396301269531,2444.87841796875,38.0547142028809,-76.1982498168945,1
4764,8,890.387451171875,2451.56201171875,38.0568542480469,-76.1886978149414,1
4765,5.64516735076904,940.688598632812,2458.46557617188,38.0591201782227,-76.1786651611328,1
4766,5.85170316696167,1002.66058349609,2465.65625,38.0615425109863,-76.1680145263672,1
4767,5.92058324813843,1076.71826171875,2473.19677734375,38.064151763916,-76.1566314697266,1
4768,6.68453979492188,1163.34497070312,2481.14428710938,38.0669898986816,-76.1443786621094,1
4769,4.59999990463257,1263.10888671875,2489.548828125,38.0700950622559,-76.1311111450195,1
4770,4.59999990463257,1376.68225097656,2498.45434570312,38.0735092163086,-76.1166915893555,1
4771,3.29515743255615,1504.86584472656,2507.89404296875,38.077278137207,-76.1009674072266,1
4772,2.5,1648.62036132812,2517.89038085938,38.0814666748047,-76.0837783813477,1
4773,2.5,1809.10766601562,2528.45190429688,38.0861282348633,-76.0649642944336,1
4774,1.00000001335143e-10,1986.31982421875,2539.56518554688,38.0913391113281,-76.0443344116211,0
4775,1.00000001335143e-10,2165.0400390625,2551.14672851562,38.0971603393555,-76.0217895507812,0
4776,4,2335.02075195312,2563.02026367188,38.1036224365234,-75.9974060058594,1
4777,7,2496.234375,2574.97045898438,38.1107330322266,-75.9713134765625,1
4778,1.00000001335143e-10,2648.900390625,2586.77221679688,38.118522644043,-75.9436111450195,0
4779,2.5,2793.42358398438,2598.18994140625,38.1270217895508,-75.9144287109375,1
4780,2.5,2930.58422851562,2608.97509765625,38.1362571716309,-75.8838806152344,1
4781,1.00000001335143e-10,3061.86767578125,2618.86376953125,38.1462745666504,-75.8520660400391,0
4782,1.00000001335143e-10,3190.08935546875,2627.57299804688,38.1571273803711,-75.819091796875,0
4783,1.00000001335143e-10,3320.70361328125,2634.794921875,38.1688957214355,-75.7850036621094,0
4784,1.00000001335143e-10,3464.94946289062,2640.18505859375,38.1816596984863,-75.7498168945312,0
4785,1.00000001335143e-10,3649.13818359375,2643.33056640625,38.195686340332,-75.7132263183594,0
